t,X,Y,Z,roll,pitch,yaw
-36.700000000,0.026321000,0.784800000,0.496900000,1.970715515,0.702692929,-0.560663875
-36.600000000,0.026658000,0.784400000,0.497200000,1.968254322,0.701508097,-0.564474812
-36.500000000,0.026995000,0.784000000,0.497500000,1.965801520,0.700316120,-0.568278105
-36.400000000,0.027332000,0.783600000,0.497800000,1.963357125,0.699117030,-0.572073740
-36.300000000,0.027669000,0.783200000,0.498100000,1.960921155,0.697910857,-0.575861708
-36.200000000,0.028006000,0.782800000,0.498400000,1.958493627,0.696697634,-0.579641996
-36.100000000,0.028343000,0.782400000,0.498700000,1.956074557,0.695477392,-0.583414596
-36.000000000,0.028680000,0.782000000,0.499000000,1.953663961,0.694250163,-0.587179498
-35.900000000,0.029017000,0.781600000,0.499300000,1.951261853,0.693015978,-0.590936693
-35.800000000,0.029354000,0.781200000,0.499600000,1.948868247,0.691774870,-0.594686173
-35.700000000,0.029691000,0.780800000,0.499900000,1.946483158,0.690526869,-0.598427930
-35.600000000,0.030028000,0.780400000,0.500200000,1.944106598,0.689272008,-0.602161957
-35.500000000,0.030365000,0.780000000,0.500500000,1.941738580,0.688010317,-0.605888249
-35.400000000,0.030702000,0.779600000,0.500800000,1.939379117,0.686741830,-0.609606798
-35.300000000,0.031039000,0.779200000,0.501100000,1.937028218,0.685466577,-0.613317601
-35.200000000,0.031376000,0.778800000,0.501400000,1.934685896,0.684184590,-0.617020651
-35.100000000,0.031713000,0.778400000,0.501700000,1.932352161,0.682895901,-0.620715946
-35.000000000,0.032050000,0.778000000,0.502000000,1.930027022,0.681600541,-0.624403482
-34.900000000,0.032387000,0.777600000,0.502300000,1.927710488,0.680298543,-0.628083254
-34.800000000,0.032724000,0.777200000,0.502600000,1.925402569,0.678989937,-0.631755262
-34.700000000,0.033061000,0.776800000,0.502900000,1.923103272,0.677674755,-0.635419504
-34.600000000,0.033398000,0.776400000,0.503200000,1.920812606,0.676353028,-0.639075977
-34.500000000,0.033735000,0.776000000,0.503500000,1.918530576,0.675024790,-0.642724681
-34.400000000,0.034072000,0.775600000,0.503800000,1.916257191,0.673690070,-0.646365616
-34.300000000,0.034409000,0.775200000,0.504100000,1.913992455,0.672348900,-0.649998781
-34.200000000,0.034746000,0.774800000,0.504400000,1.911736376,0.671001312,-0.653624179
-34.100000000,0.035083000,0.774400000,0.504700000,1.909488956,0.669647337,-0.657241809
-34.000000000,0.035420000,0.774000000,0.505000000,1.907250203,0.668287007,-0.660851673
-33.900000000,0.035757000,0.773600000,0.505300000,1.905020118,0.666920353,-0.664453775
-33.800000000,0.036094000,0.773200000,0.505600000,1.902798707,0.665547406,-0.668048116
-33.700000000,0.036431000,0.772800000,0.505900000,1.900585972,0.664168198,-0.671634700
-33.600000000,0.036768000,0.772400000,0.506200000,1.898381916,0.662782760,-0.675213530
-33.500000000,0.037105000,0.772000000,0.506500000,1.896186542,0.661391122,-0.678784610
-33.400000000,0.037442000,0.771600000,0.506800000,1.893999851,0.659993317,-0.682347946
-33.300000000,0.037779000,0.771200000,0.507100000,1.891821844,0.658589375,-0.685903542
-33.200000000,0.038116000,0.770800000,0.507400000,1.889652523,0.657179328,-0.689451404
-33.100000000,0.038453000,0.770400000,0.507700000,1.887491887,0.655763206,-0.692991537
-33.000000000,0.038790000,0.770000000,0.508000000,1.885339938,0.654341040,-0.696523949
-32.900000000,0.039127000,0.769600000,0.508300000,1.883196675,0.652912861,-0.700048646
-32.800000000,0.039464000,0.769200000,0.508600000,1.881062096,0.651478701,-0.703565635
-32.700000000,0.039801000,0.768800000,0.508900000,1.878936201,0.650038590,-0.707074924
-32.600000000,0.040138000,0.768400000,0.509200000,1.876818988,0.648592558,-0.710576522
-32.500000000,0.040475000,0.768000000,0.509500000,1.874710456,0.647140637,-0.714070436
-32.400000000,0.040812000,0.767600000,0.509800000,1.872610601,0.645682857,-0.717556676
-32.300000000,0.041149000,0.767200000,0.510100000,1.870519421,0.644219248,-0.721035252
-32.200000000,0.041486000,0.766800000,0.510400000,1.868436913,0.642749841,-0.724506172
-32.100000000,0.041823000,0.766400000,0.510700000,1.866363073,0.641274668,-0.727969447
-32.000000000,0.042160000,0.766000000,0.511000000,1.864297898,0.639793757,-0.731425088
-31.900000000,0.042497000,0.765600000,0.511300000,1.862241383,0.638307139,-0.734873106
-31.800000000,0.042834000,0.765200000,0.511600000,1.860193523,0.636814845,-0.738313512
-31.700000000,0.043171000,0.764800000,0.511900000,1.858154313,0.635316904,-0.741746317
-31.600000000,0.043508000,0.764400000,0.512200000,1.856123749,0.633813347,-0.745171534
-31.500000000,0.043845000,0.764000000,0.512500000,1.854101825,0.632304205,-0.748589175
-31.400000000,0.044182000,0.763600000,0.512800000,1.852088533,0.630789506,-0.751999253
-31.300000000,0.044519000,0.763200000,0.513100000,1.850083869,0.629269280,-0.755401781
-31.200000000,0.044856000,0.762800000,0.513400000,1.848087825,0.627743558,-0.758796772
-31.100000000,0.045193000,0.762400000,0.513700000,1.846100395,0.626212370,-0.762184241
-31.000000000,0.045530000,0.762000000,0.514000000,1.844121571,0.624675744,-0.765564201
-30.900000000,0.045867000,0.761600000,0.514300000,1.842151345,0.623133711,-0.768936667
-30.800000000,0.046204000,0.761200000,0.514600000,1.840189710,0.621586300,-0.772301654
-30.700000000,0.046541000,0.760800000,0.514900000,1.838236657,0.620033540,-0.775659176
-30.600000000,0.046878000,0.760400000,0.515200000,1.836292178,0.618475462,-0.779009250
-30.500000000,0.047215000,0.760000000,0.515500000,1.834356263,0.616912093,-0.782351891
-30.400000000,0.047552000,0.759600000,0.515800000,1.832428905,0.615343463,-0.785687114
-30.300000000,0.047889000,0.759200000,0.516100000,1.830510093,0.613769602,-0.789014937
-30.200000000,0.048226000,0.758800000,0.516400000,1.828599818,0.612190538,-0.792335375
-30.100000000,0.048563000,0.758400000,0.516700000,1.826698070,0.610606301,-0.795648446
-30.000000000,0.048900000,0.758000000,0.517000000,1.824804839,0.609016919,-0.798954168
-29.900000000,0.049237000,0.757600000,0.517300000,1.822920113,0.607422420,-0.802252556
-29.800000000,0.049574000,0.757200000,0.517600000,1.821043884,0.605822835,-0.805543630
-29.700000000,0.049911000,0.756800000,0.517900000,1.819176139,0.604218190,-0.808827407
-29.600000000,0.050248000,0.756400000,0.518200000,1.817316867,0.602608515,-0.812103905
-29.500000000,0.050585000,0.756000000,0.518500000,1.815466058,0.600993839,-0.815373144
-29.400000000,0.050922000,0.755600000,0.518800000,1.813623699,0.599374188,-0.818635141
-29.300000000,0.051259000,0.755200000,0.519100000,1.811789778,0.597749593,-0.821889915
-29.200000000,0.051596000,0.754800000,0.519400000,1.809964284,0.596120080,-0.825137487
-29.100000000,0.051933000,0.754400000,0.519700000,1.808147204,0.594485678,-0.828377875
-29.000000000,0.052270000,0.754000000,0.520000000,1.806338525,0.592846414,-0.831611099
-28.900000000,0.052607000,0.753600000,0.520300000,1.804538235,0.591202318,-0.834837179
-28.800000000,0.052944000,0.753200000,0.520600000,1.802746321,0.589553416,-0.838056136
-28.700000000,0.053281000,0.752800000,0.520900000,1.800962769,0.587899736,-0.841267990
-28.600000000,0.053618000,0.752400000,0.521200000,1.799187566,0.586241305,-0.844472761
-28.500000000,0.053955000,0.752000000,0.521500000,1.797420699,0.584578152,-0.847670470
-28.400000000,0.054292000,0.751600000,0.521800000,1.795662155,0.582910303,-0.850861138
-28.300000000,0.054629000,0.751200000,0.522100000,1.793911918,0.581237786,-0.854044787
-28.200000000,0.054966000,0.750800000,0.522400000,1.792169975,0.579560628,-0.857221438
-28.100000000,0.055303000,0.750400000,0.522700000,1.790436311,0.577878857,-0.860391113
-28.000000000,0.055640000,0.750000000,0.523000000,1.788710913,0.576192498,-0.863553833
-27.900000000,0.055977000,0.749600000,0.523300000,1.786993765,0.574501580,-0.866709620
-27.800000000,0.056314000,0.749200000,0.523600000,1.785284854,0.572806128,-0.869858498
-27.700000000,0.056651000,0.748800000,0.523900000,1.783584163,0.571106170,-0.873000487
-27.600000000,0.056988000,0.748400000,0.524200000,1.781891677,0.569401732,-0.876135611
-27.500000000,0.057325000,0.748000000,0.524500000,1.780207383,0.567692841,-0.879263892
-27.400000000,0.057662000,0.747600000,0.524800000,1.778531263,0.565979523,-0.882385354
-27.300000000,0.057999000,0.747200000,0.525100000,1.776863303,0.564261804,-0.885500019
-27.200000000,0.058336000,0.746800000,0.525400000,1.775203488,0.562539711,-0.888607910
-27.100000000,0.058673000,0.746400000,0.525700000,1.773551800,0.560813270,-0.891709051
-27.000000000,0.059010000,0.746000000,0.526000000,1.771908224,0.559082507,-0.894803466
-26.900000000,0.059347000,0.745600000,0.526300000,1.770272745,0.557347448,-0.897891178
-26.800000000,0.059684000,0.745200000,0.526600000,1.768645346,0.555608118,-0.900972211
-26.700000000,0.060021000,0.744800000,0.526900000,1.767026011,0.553864543,-0.904046589
-26.600000000,0.060358000,0.744400000,0.527200000,1.765414723,0.552116749,-0.907114336
-26.500000000,0.060695000,0.744000000,0.527500000,1.763811466,0.550364762,-0.910175476
-26.400000000,0.061032000,0.743600000,0.527800000,1.762216223,0.548608607,-0.913230034
-26.300000000,0.061369000,0.743200000,0.528100000,1.760628977,0.546848309,-0.916278034
-26.200000000,0.061706000,0.742800000,0.528400000,1.759049713,0.545083893,-0.919319500
-26.100000000,0.062043000,0.742400000,0.528700000,1.757478412,0.543315384,-0.922354458
-26.000000000,0.062380000,0.742000000,0.529000000,1.755915058,0.541542809,-0.925382932
-25.900000000,0.062717000,0.741600000,0.529300000,1.754359633,0.539766191,-0.928404948
-25.800000000,0.063054000,0.741200000,0.529600000,1.752812121,0.537985555,-0.931420530
-25.700000000,0.063391000,0.740800000,0.529900000,1.751272504,0.536200926,-0.934429703
-25.600000000,0.063728000,0.740400000,0.530200000,1.749740765,0.534412328,-0.937432494
-25.500000000,0.064065000,0.740000000,0.530500000,1.748216886,0.532619787,-0.940428926
-25.400000000,0.064402000,0.739600000,0.530800000,1.746700850,0.530823327,-0.943419027
-25.300000000,0.064739000,0.739200000,0.531100000,1.745192639,0.529022971,-0.946402820
-25.200000000,0.065076000,0.738800000,0.531400000,1.743692236,0.527218745,-0.949380333
-25.100000000,0.065413000,0.738400000,0.531700000,1.742199623,0.525410672,-0.952351590
-25.000000000,0.065750000,0.738000000,0.532000000,1.740714782,0.523598776,-0.955316618
-24.900000000,0.066087000,0.737600000,0.532300000,1.739237695,0.521783081,-0.958275443
-24.800000000,0.066424000,0.737200000,0.532600000,1.737768344,0.519963611,-0.961228090
-24.700000000,0.066761000,0.736800000,0.532900000,1.736306712,0.518140390,-0.964174586
-24.600000000,0.067098000,0.736400000,0.533200000,1.734852781,0.516313441,-0.967114957
-24.500000000,0.067435000,0.736000000,0.533500000,1.733406532,0.514482788,-0.970049228
-24.400000000,0.067772000,0.735600000,0.533800000,1.731967947,0.512648455,-0.972977428
-24.300000000,0.068109000,0.735200000,0.534100000,1.730537008,0.510810464,-0.975899581
-24.200000000,0.068446000,0.734800000,0.534400000,1.729113698,0.508968838,-0.978815714
-24.100000000,0.068783000,0.734400000,0.534700000,1.727697997,0.507123602,-0.981725855
-24.000000000,0.069120000,0.734000000,0.535000000,1.726289888,0.505274778,-0.984630029
-23.900000000,0.069457000,0.733600000,0.535300000,1.724889352,0.503422388,-0.987528262
-23.800000000,0.069794000,0.733200000,0.535600000,1.723496371,0.501566457,-0.990420583
-23.700000000,0.070131000,0.732800000,0.535900000,1.722110927,0.499707006,-0.993307017
-23.600000000,0.070468000,0.732400000,0.536200000,1.720733001,0.497844057,-0.996187592
-23.500000000,0.070805000,0.732000000,0.536500000,1.719362575,0.495977635,-0.999062333
-23.400000000,0.071142000,0.731600000,0.536800000,1.717999631,0.494107760,-1.001931269
-23.300000000,0.071479000,0.731200000,0.537100000,1.716644150,0.492234456,-1.004794425
-23.200000000,0.071816000,0.730800000,0.537400000,1.715296113,0.490357745,-1.007651830
-23.100000000,0.072153000,0.730400000,0.537700000,1.713955503,0.488477648,-1.010503510
-23.000000000,0.072490000,0.730000000,0.538000000,1.712622301,0.486594188,-1.013349492
-22.900000000,0.072827000,0.729600000,0.538300000,1.711296488,0.484707387,-1.016189803
-22.800000000,0.073164000,0.729200000,0.538600000,1.709978045,0.482817266,-1.019024470
-22.700000000,0.073501000,0.728800000,0.538900000,1.708666956,0.480923848,-1.021853521
-22.600000000,0.073838000,0.728400000,0.539200000,1.707363200,0.479027154,-1.024676983
-22.500000000,0.074175000,0.728000000,0.539500000,1.706066760,0.477127205,-1.027494882
-22.400000000,0.074512000,0.727600000,0.539800000,1.704777617,0.475224024,-1.030307247
-22.300000000,0.074849000,0.727200000,0.540100000,1.703495752,0.473317631,-1.033114104
-22.200000000,0.075186000,0.726800000,0.540400000,1.702221148,0.471408047,-1.035915481
-22.100000000,0.075523000,0.726400000,0.540700000,1.700953785,0.469495295,-1.038711405
-22.000000000,0.075860000,0.726000000,0.541000000,1.699693646,0.467579395,-1.041501904
-21.900000000,0.076197000,0.725600000,0.541300000,1.698440711,0.465660367,-1.044287005
-21.800000000,0.076534000,0.725200000,0.541600000,1.697194963,0.463738234,-1.047066735
-21.700000000,0.076871000,0.724800000,0.541900000,1.695956382,0.461813015,-1.049841121
-21.600000000,0.077208000,0.724400000,0.542200000,1.694724952,0.459884732,-1.052610191
-21.500000000,0.077545000,0.724000000,0.542500000,1.693500653,0.457953405,-1.055373973
-21.400000000,0.077882000,0.723600000,0.542800000,1.692283466,0.456019055,-1.058132494
-21.300000000,0.078219000,0.723200000,0.543100000,1.691073374,0.454081702,-1.060885781
-21.200000000,0.078556000,0.722800000,0.543400000,1.689870359,0.452141366,-1.063633862
-21.100000000,0.078893000,0.722400000,0.543700000,1.688674402,0.450198068,-1.066376764
-21.000000000,0.079230000,0.722000000,0.544000000,1.687485484,0.448251828,-1.069114515
-20.900000000,0.079567000,0.721600000,0.544300000,1.686303589,0.446302666,-1.071847142
-20.800000000,0.079904000,0.721200000,0.544600000,1.685128696,0.444350602,-1.074574673
-20.700000000,0.080241000,0.720800000,0.544900000,1.683960789,0.442395656,-1.077297135
-20.600000000,0.080578000,0.720400000,0.545200000,1.682799850,0.440437848,-1.080014555
-20.500000000,0.080915000,0.720000000,0.545500000,1.681645859,0.438477197,-1.082726961
-20.400000000,0.081252000,0.719600000,0.545800000,1.680498799,0.436513723,-1.085434381
-20.300000000,0.081589000,0.719200000,0.546100000,1.679358653,0.434547446,-1.088136842
-20.200000000,0.081926000,0.718800000,0.546400000,1.678225402,0.432578385,-1.090834371
-20.100000000,0.082263000,0.718400000,0.546700000,1.677099028,0.430606560,-1.093526996
-20.000000000,0.082600000,0.718000000,0.547000000,1.675979513,0.428631989,-1.096214744
-19.900000000,0.082937000,0.717600000,0.547300000,1.674866840,0.426654693,-1.098897643
-19.800000000,0.083274000,0.717200000,0.547600000,1.673760991,0.424674690,-1.101575720
-19.700000000,0.083611000,0.716800000,0.547900000,1.672661948,0.422691999,-1.104249002
-19.600000000,0.083948000,0.716400000,0.548200000,1.671569693,0.420706639,-1.106917517
-19.500000000,0.084285000,0.716000000,0.548500000,1.670484208,0.418718629,-1.109581293
-19.400000000,0.084622000,0.715600000,0.548800000,1.669405477,0.416727988,-1.112240356
-19.300000000,0.084959000,0.715200000,0.549100000,1.668333481,0.414734735,-1.114894733
-19.200000000,0.085296000,0.714800000,0.549400000,1.667268204,0.412738888,-1.117544454
-19.100000000,0.085633000,0.714400000,0.549700000,1.666209627,0.410740465,-1.120189543
-19.000000000,0.085970000,0.714000000,0.550000000,1.665157733,0.408739486,-1.122830030
-18.900000000,0.086307000,0.713600000,0.550300000,1.664112505,0.406735968,-1.125465940
-18.800000000,0.086644000,0.713200000,0.550600000,1.663073925,0.404729931,-1.128097302
-18.700000000,0.086981000,0.712800000,0.550900000,1.662041977,0.402721391,-1.130724143
-18.600000000,0.087318000,0.712400000,0.551200000,1.661016644,0.400710368,-1.133346489
-18.500000000,0.087655000,0.712000000,0.551500000,1.659997907,0.398696879,-1.135964368
-18.400000000,0.087992000,0.711600000,0.551800000,1.658985751,0.396680942,-1.138577807
-18.300000000,0.088329000,0.711200000,0.552100000,1.657980158,0.394662575,-1.141186834
-18.200000000,0.088666000,0.710800000,0.552400000,1.656981111,0.392641796,-1.143791475
-18.100000000,0.089003000,0.710400000,0.552700000,1.655988593,0.390618623,-1.146391757
-18.000000000,0.089340000,0.710000000,0.553000000,1.655002588,0.388593074,-1.148987708
-17.900000000,0.089677000,0.709600000,0.553300000,1.654023079,0.386565165,-1.151579354
-17.800000000,0.090014000,0.709200000,0.553600000,1.653050049,0.384534915,-1.154166723
-17.700000000,0.090351000,0.708800000,0.553900000,1.652083482,0.382502341,-1.156749841
-17.600000000,0.090688000,0.708400000,0.554200000,1.651123361,0.380467460,-1.159328736
-17.500000000,0.091025000,0.708000000,0.554500000,1.650169670,0.378430289,-1.161903434
-17.400000000,0.091362000,0.707600000,0.554800000,1.649222392,0.376390847,-1.164473962
-17.300000000,0.091699000,0.707200000,0.555100000,1.648281511,0.374349149,-1.167040347
-17.200000000,0.092036000,0.706800000,0.555400000,1.647347011,0.372305214,-1.169602617
-17.100000000,0.092373000,0.706400000,0.555700000,1.646418876,0.370259057,-1.172160796
-17.000000000,0.092710000,0.706000000,0.556000000,1.645497089,0.368210696,-1.174714914
-16.900000000,0.093047000,0.705600000,0.556300000,1.644581634,0.366160148,-1.177264995
-16.800000000,0.093384000,0.705200000,0.556600000,1.643672497,0.364107429,-1.179811068
-16.700000000,0.093721000,0.704800000,0.556900000,1.642769660,0.362052557,-1.182353157
-16.600000000,0.094058000,0.704400000,0.557200000,1.641873107,0.359995548,-1.184891291
-16.500000000,0.094395000,0.704000000,0.557500000,1.640982824,0.357936417,-1.187425496
-16.400000000,0.094732000,0.703600000,0.557800000,1.640098795,0.355875183,-1.189955798
-16.300000000,0.095069000,0.703200000,0.558100000,1.639221004,0.353811861,-1.192482223
-16.200000000,0.095406000,0.702800000,0.558400000,1.638349435,0.351746468,-1.195004799
-16.100000000,0.095743000,0.702400000,0.558700000,1.637484073,0.349679020,-1.197523552
-16.000000000,0.096080000,0.702000000,0.559000000,1.636624903,0.347609532,-1.200038507
-15.900000000,0.096417000,0.701600000,0.559300000,1.635771910,0.345538022,-1.202549692
-15.800000000,0.096754000,0.701200000,0.559600000,1.634925078,0.343464506,-1.205057133
-15.700000000,0.097091000,0.700800000,0.559900000,1.634084392,0.341388999,-1.207560856
-15.600000000,0.097428000,0.700400000,0.560200000,1.633249837,0.339311517,-1.210060887
-15.500000000,0.097765000,0.700000000,0.560500000,1.632421399,0.337232076,-1.212557253
-15.400000000,0.098102000,0.699600000,0.560800000,1.631599063,0.335150692,-1.215049980
-15.300000000,0.098439000,0.699200000,0.561100000,1.630782813,0.333067381,-1.217539093
-15.200000000,0.098776000,0.698800000,0.561400000,1.629972635,0.330982159,-1.220024619
-15.100000000,0.099113000,0.698400000,0.561700000,1.629168515,0.328895041,-1.222506585
-15.000000000,0.099450000,0.698000000,0.562000000,1.628370438,0.326806042,-1.224985015
-14.900000000,0.099787000,0.697600000,0.562300000,1.627578389,0.324715178,-1.227459937
-14.800000000,0.100124000,0.697200000,0.562600000,1.626792355,0.322622465,-1.229931375
-14.700000000,0.100461000,0.696800000,0.562900000,1.626012320,0.320527918,-1.232399356
-14.600000000,0.100798000,0.696400000,0.563200000,1.625238272,0.318431552,-1.234863906
-14.500000000,0.101135000,0.696000000,0.563500000,1.624470195,0.316333382,-1.237325051
-14.400000000,0.101472000,0.695600000,0.563800000,1.623708076,0.314233424,-1.239782816
-14.300000000,0.101809000,0.695200000,0.564100000,1.622951901,0.312131693,-1.242237227
-14.200000000,0.102146000,0.694800000,0.564400000,1.622201656,0.310028204,-1.244688309
-14.100000000,0.102483000,0.694400000,0.564700000,1.621457327,0.307922971,-1.247136090
-14.000000000,0.102820000,0.694000000,0.565000000,1.620718901,0.305816011,-1.249580593
-13.900000000,0.103157000,0.693600000,0.565300000,1.619986364,0.303707337,-1.252021845
-13.800000000,0.103494000,0.693200000,0.565600000,1.619259702,0.301596964,-1.254459871
-13.700000000,0.103831000,0.692800000,0.565900000,1.618538903,0.299484908,-1.256894696
-13.600000000,0.104168000,0.692400000,0.566200000,1.617823953,0.297371183,-1.259326347
-13.500000000,0.104505000,0.692000000,0.566500000,1.617114839,0.295255803,-1.261754848
-13.400000000,0.104842000,0.691600000,0.566800000,1.616411547,0.293138784,-1.264180226
-13.300000000,0.105179000,0.691200000,0.567100000,1.615714066,0.291020139,-1.266602504
-13.200000000,0.105516000,0.690800000,0.567400000,1.615022381,0.288899884,-1.269021709
-13.100000000,0.105853000,0.690400000,0.567700000,1.614336479,0.286778033,-1.271437865
-13.000000000,0.106190000,0.690000000,0.568000000,1.613656350,0.284654599,-1.273850999
-12.900000000,0.106527000,0.689600000,0.568300000,1.612981978,0.282529598,-1.276261135
-12.800000000,0.106864000,0.689200000,0.568600000,1.612313353,0.280403044,-1.278668298
-12.700000000,0.107201000,0.688800000,0.568900000,1.611650461,0.278274951,-1.281072513
-12.600000000,0.107538000,0.688400000,0.569200000,1.610993291,0.276145333,-1.283473805
-12.500000000,0.107875000,0.688000000,0.569500000,1.610341829,0.274014204,-1.285872200
-12.400000000,0.108212000,0.687600000,0.569800000,1.609696065,0.271881578,-1.288267722
-12.300000000,0.108549000,0.687200000,0.570100000,1.609055984,0.269747470,-1.290660397
-12.200000000,0.108886000,0.686800000,0.570400000,1.608421577,0.267611893,-1.293050248
-12.100000000,0.109223000,0.686400000,0.570700000,1.607792830,0.265474861,-1.295437302
-12.000000000,0.109560000,0.686000000,0.571000000,1.607169732,0.263336389,-1.297821582
-11.900000000,0.109897000,0.685600000,0.571300000,1.606552271,0.261196489,-1.300203113
-11.800000000,0.110234000,0.685200000,0.571600000,1.605940436,0.259055176,-1.302581921
-11.700000000,0.110571000,0.684800000,0.571900000,1.605334215,0.256912463,-1.304958030
-11.600000000,0.110908000,0.684400000,0.572200000,1.604733597,0.254768364,-1.307331464
-11.500000000,0.111245000,0.684000000,0.572500000,1.604138570,0.252622893,-1.309702248
-11.400000000,0.111582000,0.683600000,0.572800000,1.603549123,0.250476063,-1.312070407
-11.300000000,0.111919000,0.683200000,0.573100000,1.602965244,0.248327888,-1.314435965
-11.200000000,0.112256000,0.682800000,0.573400000,1.602386924,0.246178382,-1.316798946
-11.100000000,0.112593000,0.682400000,0.573700000,1.601814151,0.244027557,-1.319159376
-11.000000000,0.112930000,0.682000000,0.574000000,1.601246913,0.241875427,-1.321517278
-10.900000000,0.113267000,0.681600000,0.574300000,1.600685201,0.239722005,-1.323872676
-10.800000000,0.113604000,0.681200000,0.574600000,1.600129003,0.237567305,-1.326225596
-10.700000000,0.113941000,0.680800000,0.574900000,1.599578310,0.235411341,-1.328576061
-10.600000000,0.114278000,0.680400000,0.575200000,1.599033109,0.233254124,-1.330924096
-10.500000000,0.114615000,0.680000000,0.575500000,1.598493392,0.231095669,-1.333269724
-10.400000000,0.114952000,0.679600000,0.575800000,1.597959148,0.228935989,-1.335612971
-10.300000000,0.115289000,0.679200000,0.576100000,1.597430367,0.226775096,-1.337953859
-10.200000000,0.115626000,0.678800000,0.576400000,1.596907038,0.224613004,-1.340292414
-10.100000000,0.115963000,0.678400000,0.576700000,1.596389151,0.222449726,-1.342628658
-10.000000000,0.116300000,0.678000000,0.577000000,1.595876698,0.220285274,-1.344962617
-9.900000000,0.116637000,0.677600000,0.577300000,1.595369667,0.218119662,-1.347294314
-9.800000000,0.116974000,0.677200000,0.577600000,1.594868049,0.215952902,-1.349623773
-9.700000000,0.117311000,0.676800000,0.577900000,1.594371835,0.213785008,-1.351951018
-9.600000000,0.117648000,0.676400000,0.578200000,1.593881014,0.211615992,-1.354276073
-9.500000000,0.117985000,0.676000000,0.578500000,1.593395579,0.209445866,-1.356598961
-9.400000000,0.118322000,0.675600000,0.578800000,1.592915518,0.207274645,-1.358919707
-9.300000000,0.118659000,0.675200000,0.579100000,1.592440824,0.205102339,-1.361238334
-9.200000000,0.118996000,0.674800000,0.579400000,1.591971486,0.202928963,-1.363554866
-9.100000000,0.119333000,0.674400000,0.579700000,1.591507497,0.200754528,-1.365869326
-9.000000000,0.119670000,0.674000000,0.580000000,1.591048846,0.198579048,-1.368181738
-8.900000000,0.120007000,0.673600000,0.580300000,1.590595525,0.196402534,-1.370492127
-8.800000000,0.120344000,0.673200000,0.580600000,1.590147526,0.194225000,-1.372800514
-8.700000000,0.120681000,0.672800000,0.580900000,1.589704840,0.192046457,-1.375106925
-8.600000000,0.121018000,0.672400000,0.581200000,1.589267457,0.189866918,-1.377411382
-8.500000000,0.121355000,0.672000000,0.581500000,1.588835370,0.187686396,-1.379713908
-8.400000000,0.121692000,0.671600000,0.581800000,1.588408571,0.185504903,-1.382014528
-8.300000000,0.122029000,0.671200000,0.582100000,1.587987051,0.183322452,-1.384313265
-8.200000000,0.122366000,0.670800000,0.582400000,1.587570802,0.181139054,-1.386610142
-8.100000000,0.122703000,0.670400000,0.582700000,1.587159815,0.178954721,-1.388905182
-8.000000000,0.123040000,0.670000000,0.583000000,1.586754084,0.176769467,-1.391198409
-7.900000000,0.123377000,0.669600000,0.583300000,1.586353600,0.174583304,-1.393489845
-7.800000000,0.123714000,0.669200000,0.583600000,1.585958355,0.172396243,-1.395779515
-7.700000000,0.124051000,0.668800000,0.583900000,1.585568341,0.170208296,-1.398067442
-7.600000000,0.124388000,0.668400000,0.584200000,1.585183552,0.168019476,-1.400353647
-7.500000000,0.124725000,0.668000000,0.584500000,1.584803979,0.165829795,-1.402638156
-7.400000000,0.125062000,0.667600000,0.584800000,1.584429616,0.163639266,-1.404920991
-7.300000000,0.125399000,0.667200000,0.585100000,1.584060454,0.161447899,-1.407202174
-7.200000000,0.125736000,0.666800000,0.585400000,1.583696488,0.159255707,-1.409481729
-7.100000000,0.126073000,0.666400000,0.585700000,1.583337709,0.157062702,-1.411759680
-7.000000000,0.126410000,0.666000000,0.586000000,1.582984110,0.154868896,-1.414036048
-6.900000000,0.126747000,0.665600000,0.586300000,1.582635686,0.152674300,-1.416310857
-6.800000000,0.127084000,0.665200000,0.586600000,1.582292428,0.150478928,-1.418584130
-6.700000000,0.127421000,0.664800000,0.586900000,1.581954331,0.148282790,-1.420855891
-6.600000000,0.127758000,0.664400000,0.587200000,1.581621388,0.146085898,-1.423126160
-6.500000000,0.128095000,0.664000000,0.587500000,1.581293592,0.143888264,-1.425394963
-6.400000000,0.128432000,0.663600000,0.587800000,1.580970937,0.141689901,-1.427662320
-6.300000000,0.128769000,0.663200000,0.588100000,1.580653416,0.139490819,-1.429928256
-6.200000000,0.129106000,0.662800000,0.588400000,1.580341024,0.137291031,-1.432192793
-6.100000000,0.129443000,0.662400000,0.588700000,1.580033754,0.135090548,-1.434455953
-6.000000000,0.129780000,0.662000000,0.589000000,1.579731600,0.132889382,-1.436717760
-5.900000000,0.130117000,0.661600000,0.589300000,1.579434556,0.130687544,-1.438978236
-5.800000000,0.130454000,0.661200000,0.589600000,1.579142618,0.128485046,-1.441237404
-5.700000000,0.130791000,0.660800000,0.589900000,1.578855778,0.126281901,-1.443495287
-5.600000000,0.131128000,0.660400000,0.590200000,1.578574031,0.124078119,-1.445751906
-5.500000000,0.131465000,0.660000000,0.590500000,1.578297372,0.121873711,-1.448007285
-5.400000000,0.131802000,0.659600000,0.590800000,1.578025795,0.119668690,-1.450261446
-5.300000000,0.132139000,0.659200000,0.591100000,1.577759295,0.117463068,-1.452514413
-5.200000000,0.132476000,0.658800000,0.591400000,1.577497867,0.115256854,-1.454766206
-5.100000000,0.132813000,0.658400000,0.591700000,1.577241506,0.113050062,-1.457016850
